,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
662,2015-03-23 00:00:00+00:00,375.11,381.77,374.94,378.07,2239343,18.7555,19.0885,18.747,18.9035,44786860,0.0,1.0
663,2015-03-24 00:00:00+00:00,374.09,375.24,372.27,373.99,2228214,18.7045,18.762,18.6135,18.6995,44564280,0.0,1.0
664,2015-03-25 00:00:00+00:00,370.96,380.5,370.285,375.17,3429497,18.548,19.025,18.51425,18.7585,68589940,0.0,1.0
665,2015-03-26 00:00:00+00:00,367.35,371.4,365.65,369.59,2929962,18.3675,18.57,18.2825,18.4795,58599240,0.0,1.0
666,2015-03-27 00:00:00+00:00,370.56,373.17,366.5734,367.11,2609774,18.528,18.6585,18.32867,18.3555,52195480,0.0,1.0
667,2015-03-30 00:00:00+00:00,374.59,376.12,371.55,371.87,1820933,18.7295,18.806,18.5775,18.5935,36418660,0.0,1.0
668,2015-03-31 00:00:00+00:00,372.1,377.7,371.51,373.24,2506122,18.605,18.885,18.5755,18.662,50122440,0.0,1.0
669,2015-04-01 00:00:00+00:00,370.255,373.16,368.34,372.1,2458095,18.51275,18.658,18.417,18.605,49161900,0.0,1.0
670,2015-04-02 00:00:00+00:00,372.25,373.28,369.0,370.5,1875279,18.6125,18.664,18.45,18.525,37505580,0.0,1.0
671,2015-04-06 00:00:00+00:00,377.04,380.2,369.36,370.1,3050709,18.852,19.01,18.468,18.505,61014180,0.0,1.0
672,2015-04-07 00:00:00+00:00,374.41,379.31,374.03,376.15,1954902,18.7205,18.9655,18.7015,18.8075,39098040,0.0,1.0
673,2015-04-08 00:00:00+00:00,381.2,381.58,374.65,374.66,2636434,19.06,19.079,18.7325,18.733,52728680,0.0,1.0
674,2015-04-09 00:00:00+00:00,383.54,384.42,378.795,380.66,2392328,19.177,19.221,18.93975,19.033,47846560,0.0,1.0
675,2015-04-10 00:00:00+00:00,382.65,387.12,381.3151,384.31,2573519,19.1325,19.356,19.065755,19.2155,51470380,0.0,1.0
676,2015-04-13 00:00:00+00:00,382.36,385.28,380.14,383.53,1894453,19.118,19.264,19.007,19.1765,37889060,0.0,1.0
677,2015-04-14 00:00:00+00:00,385.11,387.81,381.2101,383.51,2583575,19.2555,19.3905,19.060505,19.1755,51671500,0.0,1.0
678,2015-04-15 00:00:00+00:00,383.45,385.78,381.64,384.65,1933229,19.1725,19.289,19.082,19.2325,38664580,0.0,1.0
679,2015-04-16 00:00:00+00:00,386.04,387.45,383.55,383.69,2080418,19.302,19.3725,19.1775,19.1845,41608360,0.0,1.0
680,2015-04-17 00:00:00+00:00,375.56,383.56,374.4,382.63,3839664,18.778,19.178,18.72,19.1315,76793280,0.0,1.0
681,2015-04-20 00:00:00+00:00,389.51,391.94,377.0,378.55,5016148,19.4755,19.597,18.85,18.9275,100322960,0.0,1.0
682,2015-04-21 00:00:00+00:00,391.18,394.6,386.8,391.31,4643524,19.559,19.73,19.34,19.5655,92870480,0.0,1.0
683,2015-04-22 00:00:00+00:00,389.8,394.28,388.0,391.91,3474724,19.49,19.714,19.4,19.5955,69494480,0.0,1.0
684,2015-04-23 00:00:00+00:00,389.99,391.88,386.15,390.21,7979985,19.4995,19.594,19.3075,19.5105,159599700,0.0,1.0
685,2015-04-24 00:00:00+00:00,445.1,452.65,439.0,439.0,17176904,22.255,22.6325,21.95,21.95,343538080,0.0,1.0
686,2015-04-27 00:00:00+00:00,438.56,446.99,437.41,443.86,5430949,21.928,22.3495,21.8705,22.193,108618980,0.0,1.0
687,2015-04-28 00:00:00+00:00,429.31,439.0,428.04,438.51,4140483,21.4655,21.95,21.402,21.9255,82809660,0.0,1.0
688,2015-04-29 00:00:00+00:00,429.37,434.24,426.03,426.75,3621688,21.4685,21.712,21.3015,21.3375,72433760,0.0,1.0
689,2015-04-30 00:00:00+00:00,421.78,431.75,419.24,427.11,3647877,21.089,21.5875,20.962,21.3555,72957540,0.0,1.0
690,2015-05-01 00:00:00+00:00,422.87,425.64,416.0,423.82,3565824,21.1435,21.282,20.8,21.191,71316480,0.0,1.0
691,2015-05-04 00:00:00+00:00,423.04,429.77,422.42,424.8,2270448,21.152,21.4885,21.121,21.24,45408960,0.0,1.0
692,2015-05-05 00:00:00+00:00,421.19,427.51,421.02,422.85,2856386,21.0595,21.3755,21.051,21.1425,57127720,0.0,1.0
693,2015-05-06 00:00:00+00:00,419.1,422.7165,414.55,421.43,2552474,20.955,21.135825,20.7275,21.0715,51049480,0.0,1.0
694,2015-05-07 00:00:00+00:00,426.88,428.5,422.85,424.15,2766132,21.344,21.425,21.1425,21.2075,55322640,0.0,1.0
695,2015-05-08 00:00:00+00:00,433.69,435.2,430.174,430.75,2908838,21.6845,21.76,21.5087,21.5375,58176760,0.0,1.0
696,2015-05-11 00:00:00+00:00,432.85,439.0,431.37,432.51,2393737,21.6425,21.95,21.5685,21.6255,47874740,0.0,1.0
697,2015-05-12 00:00:00+00:00,431.02,433.25,426.71,431.08,1947822,21.551,21.6625,21.3355,21.554,38956440,0.0,1.0
698,2015-05-13 00:00:00+00:00,426.87,433.528,425.8,429.98,1996328,21.3435,21.6764,21.29,21.499,39926560,0.0,1.0
699,2015-05-14 00:00:00+00:00,432.28,433.0,427.01,429.45,1888477,21.614,21.65,21.3505,21.4725,37769540,0.0,1.0
700,2015-05-15 00:00:00+00:00,426.0,430.3962,424.3,428.0,4240306,21.3,21.51981,21.215,21.4,84806120,0.0,1.0
701,2015-05-18 00:00:00+00:00,425.24,427.27,421.46,426.0,2390229,21.262,21.3635,21.073,21.3,47804580,0.0,1.0
702,2015-05-19 00:00:00+00:00,421.71,428.24,420.63,424.87,2465240,21.0855,21.412,21.0315,21.2435,49304800,0.0,1.0
703,2015-05-20 00:00:00+00:00,423.86,427.1,418.36,420.6,2196159,21.193,21.355,20.918,21.03,43923180,0.0,1.0
704,2015-05-21 00:00:00+00:00,431.63,436.9,428.0,428.0,4121401,21.5815,21.845,21.4,21.4,82428020,0.0,1.0
705,2015-05-22 00:00:00+00:00,427.63,432.44,427.61,431.55,2020629,21.3815,21.622,21.3805,21.5775,40412580,0.0,1.0
706,2015-05-26 00:00:00+00:00,425.47,427.0,422.0,426.2,2244185,21.2735,21.35,21.1,21.31,44883700,0.0,1.0
707,2015-05-27 00:00:00+00:00,431.42,431.85,425.01,427.45,2231088,21.571,21.5925,21.2505,21.3725,44621760,0.0,1.0
708,2015-05-28 00:00:00+00:00,426.57,431.35,425.47,429.71,1912436,21.3285,21.5675,21.2735,21.4855,38248720,0.0,1.0
709,2015-05-29 00:00:00+00:00,429.23,432.5,427.23,427.23,3016060,21.4615,21.625,21.3615,21.3615,60321200,0.0,1.0
710,2015-06-01 00:00:00+00:00,430.92,433.16,426.2,430.4,2253264,21.546,21.658,21.31,21.52,45065280,0.0,1.0
711,2015-06-02 00:00:00+00:00,430.99,433.23,426.25,430.07,1669845,21.5495,21.6615,21.3125,21.5035,33396900,0.0,1.0
712,2015-06-03 00:00:00+00:00,436.59,438.39,432.75,434.4,2727914,21.8295,21.9195,21.6375,21.72,54558280,0.0,1.0
713,2015-06-04 00:00:00+00:00,430.78,436.755,429.26,434.4,2510761,21.539,21.83775,21.463,21.72,50215220,0.0,1.0
714,2015-06-05 00:00:00+00:00,426.95,430.8,426.5,429.66,1907855,21.3475,21.54,21.325,21.483,38157100,0.0,1.0
715,2015-06-08 00:00:00+00:00,423.5,426.8,421.425,425.62,2172525,21.175,21.34,21.07125,21.281,43450500,0.0,1.0
716,2015-06-09 00:00:00+00:00,425.48,427.49,419.14,422.96,2288663,21.274,21.3745,20.957,21.148,45773260,0.0,1.0
717,2015-06-10 00:00:00+00:00,430.77,432.2,425.66,426.46,2172333,21.5385,21.61,21.283,21.323,43446660,0.0,1.0
718,2015-06-11 00:00:00+00:00,432.97,438.89,431.47,432.29,2922459,21.6485,21.9445,21.5735,21.6145,58449180,0.0,1.0
719,2015-06-12 00:00:00+00:00,429.92,432.36,428.26,431.25,2054385,21.496,21.618,21.413,21.5625,41087700,0.0,1.0
720,2015-06-15 00:00:00+00:00,423.67,428.05,422.64,427.66,2050987,21.1835,21.4025,21.132,21.383,41019740,0.0,1.0
721,2015-06-16 00:00:00+00:00,427.26,427.97,422.67,424.15,2297469,21.363,21.3985,21.1335,21.2075,45949380,0.0,1.0
722,2015-06-17 00:00:00+00:00,427.81,431.35,424.753,428.36,2185869,21.3905,21.5675,21.23765,21.418,43717380,0.0,1.0
723,2015-06-18 00:00:00+00:00,439.39,439.73,429.405,430.3,3378360,21.9695,21.9865,21.47025,21.515,67567200,0.0,1.0
724,2015-06-19 00:00:00+00:00,434.92,444.99,433.24,440.26,4495087,21.746,22.2495,21.662,22.013,89901740,0.0,1.0
725,2015-06-22 00:00:00+00:00,436.29,439.24,434.18,437.0,1823572,21.8145,21.962,21.709,21.85,36471440,0.0,1.0
726,2015-06-23 00:00:00+00:00,445.99,447.04,433.69,435.59,3245049,22.2995,22.352,21.6845,21.7795,64900980,0.0,1.0
727,2015-06-24 00:00:00+00:00,440.84,446.47,440.23,444.97,2620827,22.042,22.3235,22.0115,22.2485,52416540,0.0,1.0
728,2015-06-25 00:00:00+00:00,440.1,443.47,436.39,438.07,2237458,22.005,22.1735,21.8195,21.9035,44749160,0.0,1.0
729,2015-06-26 00:00:00+00:00,438.1,443.49,435.06,441.76,2624479,21.905,22.1745,21.753,22.088,52489580,0.0,1.0
730,2015-06-29 00:00:00+00:00,429.86,437.0,429.0,434.98,2753193,21.493,21.85,21.45,21.749,55063860,0.0,1.0
731,2015-06-30 00:00:00+00:00,434.09,435.57,430.46,434.2,2596873,21.7045,21.7785,21.523,21.71,51937460,0.0,1.0
732,2015-07-01 00:00:00+00:00,437.39,440.0,435.58,439.35,1987076,21.8695,22.0,21.779,21.9675,39741520,0.0,1.0
733,2015-07-02 00:00:00+00:00,437.71,438.2,433.48,437.0,1343397,21.8855,21.91,21.674,21.85,26867940,0.0,1.0
734,2015-07-06 00:00:00+00:00,436.04,439.73,433.52,435.23,1903161,21.802,21.9865,21.676,21.7615,38063220,0.0,1.0
735,2015-07-07 00:00:00+00:00,436.72,437.73,425.57,435.68,3454248,21.836,21.8865,21.2785,21.784,69084960,0.0,1.0
736,2015-07-08 00:00:00+00:00,429.7,435.99,428.83,434.35,2383130,21.485,21.7995,21.4415,21.7175,47662600,0.0,1.0
737,2015-07-09 00:00:00+00:00,434.39,438.72,434.15,434.9,2271395,21.7195,21.936,21.7075,21.745,45427900,0.0,1.0
738,2015-07-10 00:00:00+00:00,443.51,444.72,439.0,440.49,2400981,22.1755,22.236,21.95,22.0245,48019620,0.0,1.0
739,2015-07-13 00:00:00+00:00,455.57,457.87,447.54,448.29,3956802,22.7785,22.8935,22.377,22.4145,79136040,0.0,1.0
740,2015-07-14 00:00:00+00:00,465.57,469.6,458.16,462.32,4736215,23.2785,23.48,22.908,23.116,94724300,0.0,1.0
741,2015-07-15 00:00:00+00:00,461.19,464.7,460.2,463.04,2987399,23.0595,23.235,23.01,23.152,59747980,0.0,1.0
742,2015-07-16 00:00:00+00:00,475.48,475.88,464.8,465.5,4095581,23.774,23.794,23.24,23.275,81911620,0.0,1.0
743,2015-07-17 00:00:00+00:00,483.01,485.42,477.25,477.7,4932176,24.1505,24.271,23.8625,23.885,98643520,0.0,1.0
744,2015-07-20 00:00:00+00:00,488.1,493.2,485.4,492.57,4752491,24.405,24.66,24.27,24.6285,95049820,0.0,1.0
745,2015-07-21 00:00:00+00:00,488.0,488.88,482.55,487.9,3181831,24.4,24.444,24.1275,24.395,63636620,0.0,1.0
746,2015-07-22 00:00:00+00:00,488.27,492.5,484.9,485.99,3114898,24.4135,24.625,24.245,24.2995,62297960,0.0,1.0
747,2015-07-23 00:00:00+00:00,482.18,491.66,475.7,491.66,9374431,24.109,24.583,23.785,24.583,187488620,0.0,1.0
748,2015-07-24 00:00:00+00:00,529.42,580.57,529.35,578.99,21909381,26.471,29.0285,26.4675,28.9495,438187620,0.0,1.0
749,2015-07-27 00:00:00+00:00,531.41,544.95,526.6,527.75,7490960,26.5705,27.2475,26.33,26.3875,149819200,0.0,1.0
750,2015-07-28 00:00:00+00:00,526.03,536.39,523.12,536.0,5273092,26.3015,26.8195,26.156,26.8,105461840,0.0,1.0
751,2015-07-29 00:00:00+00:00,529.0,532.9655,525.02,530.92,3752634,26.45,26.648275,26.251,26.546,75052680,0.0,1.0
752,2015-07-30 00:00:00+00:00,536.76,539.2,524.29,527.65,3743065,26.838,26.96,26.2145,26.3825,74861300,0.0,1.0
753,2015-07-31 00:00:00+00:00,536.15,542.84,534.5201,539.09,3025598,26.8075,27.142,26.726005,26.9545,60511960,0.0,1.0
754,2015-08-03 00:00:00+00:00,535.03,540.44,529.36,537.45,3014236,26.7515,27.022,26.468,26.8725,60284720,0.0,1.0
755,2015-08-04 00:00:00+00:00,531.9,536.95,529.163,529.69,2934590,26.595,26.8475,26.45815,26.4845,58691800,0.0,1.0
756,2015-08-05 00:00:00+00:00,537.01,539.14,534.119,538.8,2866861,26.8505,26.957,26.70595,26.94,57337220,0.0,1.0
757,2015-08-06 00:00:00+00:00,529.46,542.74,527.52,539.3,3820453,26.473,27.137,26.376,26.965,76409060,0.0,1.0
758,2015-08-07 00:00:00+00:00,522.62,529.4599,518.21,529.16,3969215,26.131,26.472995,25.9105,26.458,79384300,0.0,1.0
759,2015-08-10 00:00:00+00:00,524.0,532.2764,523.0,528.52,2615926,26.2,26.61382,26.15,26.426,52318520,0.0,1.0
760,2015-08-11 00:00:00+00:00,527.46,528.98,522.0,523.65,2676600,26.373,26.449,26.1,26.1825,53532000,0.0,1.0
761,2015-08-12 00:00:00+00:00,525.91,527.5,513.06,523.75,4014684,26.2955,26.375,25.653,26.1875,80293680,0.0,1.0
762,2015-08-13 00:00:00+00:00,529.66,534.66,525.4846,527.37,2895238,26.483,26.733,26.27423,26.3685,57904760,0.0,1.0
763,2015-08-14 00:00:00+00:00,531.52,534.11,528.25,528.25,1994799,26.576,26.7055,26.4125,26.4125,39895980,0.0,1.0
764,2015-08-17 00:00:00+00:00,535.22,538.74,527.12,531.29,2581680,26.761,26.937,26.356,26.5645,51633600,0.0,1.0
765,2015-08-18 00:00:00+00:00,535.02,539.49,533.0,535.04,2071342,26.751,26.9745,26.65,26.752,41426840,0.0,1.0
766,2015-08-19 00:00:00+00:00,532.92,537.25,529.0,533.74,2324040,26.646,26.8625,26.45,26.687,46480800,0.0,1.0
767,2015-08-20 00:00:00+00:00,515.78,533.25,515.77,530.39,4407990,25.789,26.6625,25.7885,26.5195,88159800,0.0,1.0
768,2015-08-21 00:00:00+00:00,494.47,512.33,494.47,507.36,6706466,24.7235,25.6165,24.7235,25.368,134129320,0.0,1.0
769,2015-08-24 00:00:00+00:00,463.37,489.76,451.0,463.58,10097601,23.1685,24.488,22.55,23.179,201952020,0.0,1.0
770,2015-08-25 00:00:00+00:00,466.37,489.44,466.25,487.49,5679329,23.3185,24.472,23.3125,24.3745,113586580,0.0,1.0
771,2015-08-26 00:00:00+00:00,500.77,503.72,478.76,484.02,6358639,25.0385,25.186,23.938,24.201,127172780,0.0,1.0
772,2015-08-27 00:00:00+00:00,518.37,522.69,507.261,514.03,6114506,25.9185,26.1345,25.36305,25.7015,122290120,0.0,1.0
773,2015-08-28 00:00:00+00:00,518.01,521.5,513.04,517.5,2746708,25.9005,26.075,25.652,25.875,54934160,0.0,1.0
774,2015-08-31 00:00:00+00:00,512.89,519.41,509.07,516.44,3002293,25.6445,25.9705,25.4535,25.822,60045860,0.0,1.0
775,2015-09-01 00:00:00+00:00,496.54,510.0,493.43,499.14,3864514,24.827,25.5,24.6715,24.957,77290280,0.0,1.0
776,2015-09-02 00:00:00+00:00,510.55,510.86,497.72,505.09,3707116,25.5275,25.543,24.886,25.2545,74142320,0.0,1.0
777,2015-09-03 00:00:00+00:00,504.72,515.84,502.57,514.5,3149694,25.236,25.792,25.1285,25.725,62993880,0.0,1.0
778,2015-09-04 00:00:00+00:00,499.0,502.85,495.64,497.65,2692510,24.95,25.1425,24.782,24.8825,53850200,0.0,1.0
779,2015-09-08 00:00:00+00:00,517.54,518.35,508.5144,508.69,3810653,25.877,25.9175,25.42572,25.4345,76213060,0.0,1.0
780,2015-09-09 00:00:00+00:00,516.89,529.95,515.06,524.0,4370657,25.8445,26.4975,25.753,26.2,87413140,0.0,1.0
781,2015-09-10 00:00:00+00:00,522.24,526.13,514.78,515.15,2575982,26.112,26.3065,25.739,25.7575,51519640,0.0,1.0
782,2015-09-11 00:00:00+00:00,529.44,529.44,520.605,521.07,3227862,26.472,26.472,26.03025,26.0535,64557240,0.0,1.0
783,2015-09-14 00:00:00+00:00,521.38,532.45,518.58,529.44,3130241,26.069,26.6225,25.929,26.472,62604820,0.0,1.0
784,2015-09-15 00:00:00+00:00,522.37,527.92,517.2,523.25,2865933,26.1185,26.396,25.86,26.1625,57318660,0.0,1.0
785,2015-09-16 00:00:00+00:00,527.39,528.3,518.52,521.98,2252790,26.3695,26.415,25.926,26.099,45055800,0.0,1.0
786,2015-09-17 00:00:00+00:00,538.87,546.97,526.57,526.98,4169484,26.9435,27.3485,26.3285,26.349,83389680,0.0,1.0
787,2015-09-18 00:00:00+00:00,540.26,546.237,531.35,534.62,6160075,27.013,27.31185,26.5675,26.731,123201500,0.0,1.0
788,2015-09-21 00:00:00+00:00,548.39,549.78,539.59,544.33,3283313,27.4195,27.489,26.9795,27.2165,65666260,0.0,1.0
789,2015-09-22 00:00:00+00:00,538.4,543.55,532.66,539.71,3841748,26.92,27.1775,26.633,26.9855,76834960,0.0,1.0
790,2015-09-23 00:00:00+00:00,536.07,541.21,534.0,538.3,2237571,26.8035,27.0605,26.7,26.915,44751420,0.0,1.0
791,2015-09-24 00:00:00+00:00,533.75,534.56,522.87,530.55,3500964,26.6875,26.728,26.1435,26.5275,70019280,0.0,1.0
792,2015-09-25 00:00:00+00:00,524.25,542.8,521.4,542.57,4030998,26.2125,27.14,26.07,27.1285,80619960,0.0,1.0
793,2015-09-28 00:00:00+00:00,504.06,520.28,494.3337,520.02,5370668,25.203,26.014,24.716685,26.001,107413360,0.0,1.0
794,2015-09-29 00:00:00+00:00,496.07,511.48,490.5,506.0,4457532,24.8035,25.574,24.525,25.3,89150640,0.0,1.0
795,2015-09-30 00:00:00+00:00,511.67,512.8,501.6724,505.44,3902536,25.5835,25.64,25.08362,25.272,78050720,0.0,1.0
796,2015-10-01 00:00:00+00:00,520.72,520.8,506.0,511.0,3768483,26.036,26.04,25.3,25.55,75369660,0.0,1.0
797,2015-10-02 00:00:00+00:00,532.54,532.6,508.1,512.99,4597795,26.627,26.63,25.405,25.6495,91955900,0.0,1.0
798,2015-10-05 00:00:00+00:00,543.68,545.91,536.0,536.99,3391359,27.184,27.2955,26.8,26.8495,67827180,0.0,1.0
799,2015-10-06 00:00:00+00:00,537.48,551.5,533.33,545.5,4547519,26.874,27.575,26.6665,27.275,90950380,0.0,1.0
800,2015-10-07 00:00:00+00:00,541.94,542.0,529.0,541.79,3812087,27.097,27.1,26.45,27.0895,76241740,0.0,1.0
801,2015-10-08 00:00:00+00:00,533.16,539.386,519.89,536.71,4676440,26.658,26.9693,25.9945,26.8355,93528800,0.0,1.0
802,2015-10-09 00:00:00+00:00,539.8,541.79,530.27,534.48,3537364,26.99,27.0895,26.5135,26.724,70747280,0.0,1.0
803,2015-10-12 00:00:00+00:00,550.19,550.82,539.8,539.96,2776103,27.5095,27.541,26.99,26.998,55522060,0.0,1.0
804,2015-10-13 00:00:00+00:00,548.9,553.2,543.1,546.26,2938044,27.445,27.66,27.155,27.313,58760880,0.0,1.0
805,2015-10-14 00:00:00+00:00,544.83,552.25,539.68,551.34,3582060,27.2415,27.6125,26.984,27.567,71641200,0.0,1.0
806,2015-10-15 00:00:00+00:00,562.44,563.0,547.0,547.75,4937034,28.122,28.15,27.35,27.3875,98740680,0.0,1.0
807,2015-10-16 00:00:00+00:00,570.76,570.94,560.31,565.27,4315792,28.538,28.547,28.0155,28.2635,86315840,0.0,1.0
808,2015-10-19 00:00:00+00:00,573.15,579.0,567.38,570.76,4375420,28.6575,28.95,28.369,28.538,87508400,0.0,1.0
809,2015-10-20 00:00:00+00:00,560.88,573.0,555.28,572.0,4346209,28.044,28.65,27.764,28.6,86924180,0.0,1.0
810,2015-10-21 00:00:00+00:00,555.77,565.25,552.52,563.87,3361655,27.7885,28.2625,27.626,28.1935,67233100,0.0,1.0
811,2015-10-22 00:00:00+00:00,563.91,569.146,556.67,562.7,7779372,28.1955,28.4573,27.8335,28.135,155587440,0.0,1.0
812,2015-10-23 00:00:00+00:00,599.03,619.45,595.36,617.68,10692667,29.9515,30.9725,29.768,30.884,213853340,0.0,1.0
813,2015-10-26 00:00:00+00:00,608.61,609.85,596.29,602.3,4269715,30.4305,30.4925,29.8145,30.115,85394300,0.0,1.0
814,2015-10-27 00:00:00+00:00,611.01,614.71,605.53,608.6,3787136,30.5505,30.7355,30.2765,30.43,75742720,0.0,1.0
815,2015-10-28 00:00:00+00:00,617.1,617.23,609.5,612.3,3926200,30.855,30.8615,30.475,30.615,78524000,0.0,1.0
816,2015-10-29 00:00:00+00:00,626.55,627.54,615.39,617.7,3896026,31.3275,31.377,30.7695,30.885,77920520,0.0,1.0
817,2015-10-30 00:00:00+00:00,625.9,630.72,625.28,626.01,3874363,31.295,31.536,31.264,31.3005,77487260,0.0,1.0
818,2015-11-02 00:00:00+00:00,628.35,628.63,620.41,627.13,2816479,31.4175,31.4315,31.0205,31.3565,56329580,0.0,1.0
819,2015-11-03 00:00:00+00:00,625.31,629.89,622.0,629.53,3246910,31.2655,31.4945,31.1,31.4765,64938200,0.0,1.0
820,2015-11-04 00:00:00+00:00,640.95,645.93,627.35,627.76,4840501,32.0475,32.2965,31.3675,31.388,96810020,0.0,1.0
821,2015-11-05 00:00:00+00:00,655.65,657.0,643.0901,647.1,4723825,32.7825,32.85,32.154505,32.355,94476500,0.0,1.0
822,2015-11-06 00:00:00+00:00,659.37,662.26,652.0,655.0,4092165,32.9685,33.113,32.6,32.75,81843300,0.0,1.0
823,2015-11-09 00:00:00+00:00,655.49,661.955,647.8477,658.65,4048823,32.7745,33.09775,32.392385,32.9325,80976460,0.0,1.0
824,2015-11-10 00:00:00+00:00,659.68,660.0,647.262,651.01,3489483,32.984,33.0,32.3631,32.5505,69789660,0.0,1.0
825,2015-11-11 00:00:00+00:00,673.25,675.96,663.25,663.25,5387309,33.6625,33.798,33.1625,33.1625,107746180,0.0,1.0
826,2015-11-12 00:00:00+00:00,665.6,675.64,664.22,673.0,4284678,33.28,33.782,33.211,33.65,85693560,0.0,1.0
827,2015-11-13 00:00:00+00:00,642.35,667.0,640.45,663.57,6261076,32.1175,33.35,32.0225,33.1785,125221520,0.0,1.0
828,2015-11-16 00:00:00+00:00,647.81,649.99,622.29,640.92,7435934,32.3905,32.4995,31.1145,32.046,148718680,0.0,1.0
829,2015-11-17 00:00:00+00:00,643.3,653.25,641.0,650.65,4316843,32.165,32.6625,32.05,32.5325,86336860,0.0,1.0
830,2015-11-18 00:00:00+00:00,663.54,664.88,646.37,646.51,4469769,33.177,33.244,32.3185,32.3255,89395380,0.0,1.0
831,2015-11-19 00:00:00+00:00,661.27,672.86,659.0,664.99,4705237,33.0635,33.643,32.95,33.2495,94104740,0.0,1.0
832,2015-11-20 00:00:00+00:00,668.45,668.87,657.57,667.94,3896135,33.4225,33.4435,32.8785,33.397,77922700,0.0,1.0
833,2015-11-23 00:00:00+00:00,678.99,682.77,668.45,671.5,4385057,33.9495,34.1385,33.4225,33.575,87701140,0.0,1.0
834,2015-11-24 00:00:00+00:00,671.15,675.8,661.2125,674.14,4543417,33.5575,33.79,33.060625,33.707,90868340,0.0,1.0
835,2015-11-25 00:00:00+00:00,675.34,679.7,671.24,675.0,2697889,33.767,33.985,33.562,33.75,53957780,0.0,1.0
836,2015-11-27 00:00:00+00:00,673.26,680.99,672.1,680.8,1966801,33.663,34.0495,33.605,34.04,39336020,0.0,1.0
837,2015-11-30 00:00:00+00:00,664.8,681.29,664.6,675.9,5693172,33.24,34.0645,33.23,33.795,113863440,0.0,1.0
838,2015-12-01 00:00:00+00:00,679.06,681.0,667.86,673.75,4751152,33.953,34.05,33.393,33.6875,95023040,0.0,1.0
839,2015-12-02 00:00:00+00:00,676.01,684.82,674.25,681.0,4273526,33.8005,34.241,33.7125,34.05,85470520,0.0,1.0
840,2015-12-03 00:00:00+00:00,666.25,682.79,661.48,679.44,5064736,33.3125,34.1395,33.074,33.972,101294720,0.0,1.0
841,2015-12-04 00:00:00+00:00,672.64,674.775,661.4,666.0,4534796,33.632,33.73875,33.07,33.3,90695920,0.0,1.0
842,2015-12-07 00:00:00+00:00,669.83,675.46,660.5,674.74,3732814,33.4915,33.773,33.025,33.737,74656280,0.0,1.0
843,2015-12-08 00:00:00+00:00,677.33,679.99,659.79,663.13,3651908,33.8665,33.9995,32.9895,33.1565,73038160,0.0,1.0
844,2015-12-09 00:00:00+00:00,664.79,679.0,655.68,678.0,5158172,33.2395,33.95,32.784,33.9,103163440,0.0,1.0
845,2015-12-10 00:00:00+00:00,662.32,668.526,659.56,665.59,3455472,33.116,33.4263,32.978,33.2795,69109440,0.0,1.0
846,2015-12-11 00:00:00+00:00,640.15,657.88,639.62,651.23,5474420,32.0075,32.894,31.981,32.5615,109488400,0.0,1.0
847,2015-12-14 00:00:00+00:00,657.91,658.585,635.27,641.75,4361273,32.8955,32.92925,31.7635,32.0875,87225460,0.0,1.0
848,2015-12-15 00:00:00+00:00,658.64,671.5,657.35,665.03,4753415,32.932,33.575,32.8675,33.2515,95068300,0.0,1.0
849,2015-12-16 00:00:00+00:00,675.77,677.35,659.32,663.56,3964470,33.7885,33.8675,32.966,33.178,79289400,0.0,1.0
850,2015-12-17 00:00:00+00:00,670.65,682.5,670.65,680.0,3681645,33.5325,34.125,33.5325,34.0,73632900,0.0,1.0
851,2015-12-18 00:00:00+00:00,664.14,676.84,664.13,668.65,6841304,33.207,33.842,33.2065,33.4325,136826080,0.0,1.0
852,2015-12-21 00:00:00+00:00,664.51,669.9,658.93,668.5,3250900,33.2255,33.495,32.9465,33.425,65018000,0.0,1.0
853,2015-12-22 00:00:00+00:00,663.15,668.49,659.26,666.83,2667795,33.1575,33.4245,32.963,33.3415,53355900,0.0,1.0
854,2015-12-23 00:00:00+00:00,663.7,666.597,656.63,666.5,2722922,33.185,33.32985,32.8315,33.325,54458440,0.0,1.0
855,2015-12-24 00:00:00+00:00,662.79,664.68,660.6,663.35,1092970,33.1395,33.234,33.03,33.1675,21859400,0.0,1.0
856,2015-12-28 00:00:00+00:00,675.2,675.5,665.5,665.56,3783555,33.76,33.775,33.275,33.278,75671100,0.0,1.0
857,2015-12-29 00:00:00+00:00,693.97,696.44,677.8893,677.98,5734996,34.6985,34.822,33.894465,33.899,114699920,0.0,1.0
858,2015-12-30 00:00:00+00:00,689.07,695.49,686.375,691.89,3519003,34.4535,34.7745,34.31875,34.5945,70380060,0.0,1.0
859,2015-12-31 00:00:00+00:00,675.89,687.75,675.89,686.08,3749560,33.7945,34.3875,33.7945,34.304,74991200,0.0,1.0
860,2016-01-04 00:00:00+00:00,636.99,657.715,627.51,656.29,9314519,31.8495,32.88575,31.3755,32.8145,186290380,0.0,1.0
861,2016-01-05 00:00:00+00:00,633.79,646.91,627.65,646.86,5822603,31.6895,32.3455,31.3825,32.343,116452060,0.0,1.0
862,2016-01-06 00:00:00+00:00,632.65,639.79,620.31,622.0,5329197,31.6325,31.9895,31.0155,31.1,106583940,0.0,1.0
863,2016-01-07 00:00:00+00:00,607.94,630.0,605.21,621.8,7074915,30.397,31.5,30.2605,31.09,141498300,0.0,1.0
